state,city,zip_codes,latitude,longitude,id,name,review_count,categories,rating,price,high_value,agi_sum,aff_perc,count,affluent,has_tj,has_equinox,clusters
NY,New York,10012,40.72572,-74.00287,8OMV69WEcEYKhQP5JtV6ZA,Alidoro,315,"gourmet,sandwiches",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.7157921,-73.998189,si4n0EtvAl3QisVHoKPOuw,Wonton Noodle Garden,448,"dimsum,cantonese,noodles",3.5,1,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10007,40.7136658620892,-74.0091345459223,MoiZlLUndZjTTXAFJXTHXA,Schnippers,108,"salad,burgers,sandwiches",3.5,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10002,40.716733,-73.995379,znB_ZvfFDJWjqYFzuGV8qg,Da Yu Hot Pot 大渝火锅,198,"chinese,hotpot",4.0,3,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10012,40.72459,-73.99478,zvxUXRQOqzsyFiCKS09_JQ,Botanica Bar,380,bars,4.0,1,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.7186556,-74.0011004,aije_BqBVVl-6T13QsnRqQ,August Gatherings,244,cantonese,3.5,3,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.7193075362767,-73.9977402932106,S0QgzOvaw5COMRnKWlVGnA,Baz Bagel and Restaurant,381,"breakfast_brunch,bagels,diners",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72721,-74.00004,1vAMfzO6i89lDayBT1zlLA,The Folly,213,"seafood,gastropubs",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10282,40.7149792560543,-74.0148960394593,GzY2EjCmGNgvRd7IE20fTA,Wei West,208,"asianfusion,japanese,chinese",3.0,2,1389188.0,1472965.0,0.943123563696354,9,1,0,0,4
NY,New York,10013,40.7205157,-73.9981652,l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,120,"wine_bars,french,newamerican",4.5,3,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10007,40.713122,-74.013364,UUIKdOylovTfXGvvKTN_yQ,One Dine,147,newamerican,3.0,3,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10038,40.7080634,-74.002083,7szsAtxOkGJ2ady3Qx7v4w,The Hideaway Seaport,90,"sportsbars,tradamerican",4.0,2,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10013,40.720839,-74.0096888,tS57VDB7MA81rzOsQkTrmw,Greenwich Street Tavern,119,"tradamerican,pubs,sportsbars",4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10038,40.70903,-74.00912,dOsIIVVfgiDevGZLWaPnTg,DiwaneKhaas,122,"indpak,halal",3.5,1,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10002,40.7178308,-73.995106,Tp3-DL6wF8mETTiUDXzO3A,Kam Boat Bakery & Cafe,112,"bakeries,cafes,cupcakes",4.5,1,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10013,40.71667,-73.99974,g5WYJfH0hWggmdYG2oxsMw,Pasteur Grill and Noodles,260,"vietnamese,asianfusion",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72577,-74.00136,lIQif4P5GUcNNZQ7Kmaxcg,L.A. Burdick Handmade Chocolates,112,"chocolate,desserts,coffee",4.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.7201045,-74.0087721,PGeL1b4xNJggpZsHEGoxjg,Mr Chow,385,chinese,3.0,4,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.71448,-73.99819,bbb6QZReetkrrubqGWJokQ,Pulqueria,484,mexican,3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10038,40.708967,-74.005521,fhSV2h8d43dwMG65WD8uig,Sophies Cuban Cuisine,170,cuban,3.0,2,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10003,40.725639,-73.991714,Jwb556DrGTEZryeV7XgZmQ,Bar Primi,616,"italian,pastashops",3.5,2,7134107.0,8764798.0,0.8139499621097942,182,1,1,1,4
NY,New York,10012,40.726721893601,-73.9960178732872,DgTRdDTdgUMyuCEU0BFiqg,Coco & Cru,317,"australian,venues,breakfast_brunch",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10012,40.72879,-74.00165,bW3mY-voyav37nU0uaLmNQ,Dante,326,"cocktailbars,italian,breakfast_brunch",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10002,40.71701,-73.99324,hg9XXLb2AeJHJ7eX-6JnMg,Bep Ga,138,"vietnamese,chickenshop",4.0,2,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10013,40.718499,-74.0103228,CHW9sTtJxM6z8cqEy84aWg,VCafe,198,vietnamese,3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.7244923,-73.9944022,l7Z0p-PkSwIDPLPY1TRl8A,Emilio's Ballato,334,italian,4.0,3,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.72063,-74.00499,HQSifWLNBh_LgMqronwAYA,Nancy Whiskey Pub,220,divebars,4.0,1,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72781,-74.002861,Bh1JBgQWZl9zct46uw_FzQ,Charlie Bird,458,italian,3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10038,40.70983,-74.0091,e0-hOKiy6vdETV0olKVsEg,CoCo Fresh Tea & Juice,103,"coffee,juicebars,bubbletea",3.5,1,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10013,40.71964,-74.00578,dAHoDxBmzWqfobnTbCHaQA,Frenchette,236,brasseries,3.5,4,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10004,40.70499,-74.00961,G-b9kvnRh0pLi4fsdcmwjg,Joseph's Restaurant,78,"italian,venues",4.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10012,40.7238251309896,-74.0032896944427,Lst7wAYH_Dlxocz3nYPnow,Pera Soho,515,"mediterranean,turkish,breakfast_brunch",3.5,3,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10038,40.7069199,-74.00625,0WunNhGa1dKYMm1N0dXs6Q,Pearl Street Diner,220,diners,3.0,1,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10013,40.71583,-73.999336,nAcVK-Y1_ojsRF_04o-x-A,Yin Ji Chang Fen Rice Roll,175,"breakfast_brunch,dimsum,cantonese",4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10002,40.7210141970542,-73.9910638332367,FFwDFLVBTQvuacl4l1ODew,Gentleman Farmer,281,"newamerican,french,wine_bars",4.0,3,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10002,40.71866,-73.99435,JjzCmRn3q8JrlwHx8nFhAA,Tang Hotpot,241,"hotpot,chinese",4.0,3,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10038,40.70761,-74.00236,RTA_esY_iOwFe3qyNzHeLQ,BIN No. 220,83,"wine_bars,coffee,sportsbars",4.0,2,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10002,40.719135,-73.991758,flcy6dNr4s12PTv6VtBK9Q,LĒNA,127,"french,wine_bars,cocktailbars",4.5,2,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,Brooklyn,11201,40.6975970682387,-73.9933660828876,3OKf1QQnDhjkBKVg0eMllQ,Sushi Gallery,133,sushi,4.5,2,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10013,40.716780367583,-74.0084709183102,xvFf1wuKPSzl1zUnHy8ZKw,Sushi of Gari Tribeca,140,"japanese,sushi",3.5,4,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10007,40.7149022072554,-74.0064939111471,KscSF2Bnwa_wlg1MbdFjvQ,Tre Sorelle,145,"italian,pizza",3.5,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,Brooklyn,11201,40.6950309,-73.9961252,S4uozcDEieoaXxIJ6TsUoQ,Dellarocco's,258,"pizza,italian,wine_bars",4.0,2,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10004,40.7043246187963,-74.0117003847385,YAT6W31Waw6C8cm0iSB7AA,Gregorys Coffee,62,coffee,4.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10012,40.72882,-73.999961,SVJNB9LqI13jtVyKMZVqeg,Uncle Ted's Modern Chinese Cuisine,457,"dimsum,cantonese",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,Brooklyn,11201,40.69533,-73.99544,SBy46BviyBKowPjbTjDsHQ,Lantern,457,thai,3.5,2,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10005,40.705722,-74.007469,qpD22cY8CSXLT2qujiJtqw,The Full Shilling,86,"pubs,irish",4.0,2,1942152.0,2289217.0,0.8483913932143611,35,1,0,1,4
NY,New York,10012,40.7226396,-73.9973777,iL9U6DG4ZdPrnMhXeSPIzA,JOE & THE JUICE,353,"cafes,coffee,juicebars",3.5,1,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10004,40.70482,-74.01238,AeLz0uoZH3hxmkcXlwUIGg,Yip's,110,chinese,3.5,1,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,Brooklyn,11201,40.69740294105,-73.993250079407,ybAfKElsgVcm60sS-39zyA,Clark's Restaurant,405,"diners,newamerican",3.5,2,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10013,40.71558,-73.9967,1_JEFOI19hAu3VoODcTUvw,Shinsen,208,sushi,4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72645,-74.0018,MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,344,"chinese,wine_bars,cocktailbars",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10003,40.7242586,-73.9908082,33WOD13M96fLh06VxzRHNQ,Blue Ribbon Fried Chicken - East Village,865,"chicken_wings,sandwiches,chickenshop",3.5,2,7134107.0,8764798.0,0.8139499621097942,182,1,1,1,4
NY,New York,10007,40.71461,-74.00774,G4Y3yF4UfcCNSj0JFQQVDw,A Saffron Thread Fresh Indian,107,"indpak,vegetarian,gluten_free",3.5,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10006,40.7065032987417,-74.012940146627,OfqANzeWRlZrdHQuG7pI0w,China Chalet,175,chinese,3.0,2,339796.0,493656.0,0.688325473609153,24,1,0,0,4
NY,Brooklyn,11201,40.698551,-73.992706,njKwUg6oYDEEtLuunTmgbg,Heights Falafel,231,"mideastern,falafel",4.0,1,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10013,40.72229,-74.00403,2Nwmd7-1d1rI6lb9QSSYYA,Sola Pasta Bar,216,"italian,bars",4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.72216,-74.00348,fe1PZT1Fm_qpmlgiRnKuiQ,Lucky Strike,280,"bars,french",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.7286749,-73.9996277,_Kc_mFOk7zMPDcDhkdJE7A,Toloache Thompson,439,"mexican,bars",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,Brooklyn,11201,40.694534383449,-74.0006280198517,ON3ZNADbRiSf-DXkzHHnBg,Ample Hills Creamery,119,icecream,4.5,1,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10004,40.7043151177964,-74.0104553957992,8l4l9r4-K5TYq_i0mP69bg,The Dubliner,234,"irish,pubs",3.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10038,40.7053694327276,-74.0010633899353,LOeDR4X-YRToeo3hy_plew,The Fulton,161,"seafood,breakfast_brunch",3.5,3,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10013,40.7190545,-74.0034335,mZkjzTyiu1CzKn-jNBtMcg,M1-5 Lounge,467,"lounges,danceclubs,newamerican",3.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72457,-73.99878,ru1SNTniUClsnDWy4MNsfw,Fanelli's Cafe,373,"tradamerican,burgers",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10012,40.72292,-73.99418,VsqHs36uLxhqmjo60r1aJA,Habana To-Go,267,"mexican,cuban",4.0,1,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.72242,-74.00357,UQuV1hiPRPqPT2qBcLrQqA,Flipper’s,331,"japanese,pancakes",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.716224,-74.00975,6ov60pYmUAjpuiMv-OsDzQ,Reade Street Pub & Kitchen,95,"pubs,newamerican",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.7174976,-74.009903,8bt4nvGj48sfxN31MSDIxQ,Duane Park Patisserie,104,bakeries,3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.71777,-73.9998899,IzPQJFt_W76noJR1cGCiYQ,Kung Fu Tea,307,"coffee,bubbletea,juicebars",3.5,1,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.728724,-73.999147,GaxVczLK1qUuJHOP9VcFsQ,Ananda,280,"indpak,vegetarian,kosher",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10012,40.721816,-73.997927,ZcwkYG95JHKKiLzJ8nrVYA,Cafe Select,456,"bars,breakfast_brunch,modern_european",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10014,40.7276592,-74.0071263,AuP8EFpM6itg2jfPFmnuJQ,Dig Inn,257,newamerican,4.0,2,4651369.0,5751000.0,0.808793079464441,123,1,0,1,4
NY,New York,10007,40.71566,-74.0089,jMdziYLNYGDCegkFQ4lTQA,Serafina Tribeca,138,"pizza,italian",3.5,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10004,40.70512,-74.00967,UqR0FxuZ5VPSYL5N4bbxMw,Taste of Tokyo,164,"japanese,sushi",3.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10013,40.72369,-74.0045776,J_9-q-WFMWg5swNVzzZ_XA,Lupe's,382,mexican,3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72878,-74.00061,EZo6MdrZ_EH_MzUl93xkyA,Junzi Kitchen,174,"chinese,noodles,asianfusion",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.7197516,-74.0056772,JnT3w2BDpaQpbBP76pyYew,Anotheroom,155,lounges,4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,Brooklyn,11201,40.69005,-73.99307,2coj9-JUozEYyPyUDTkCoA,Damascus Bread & Pastry Shop,246,bakeries,4.5,1,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10002,40.714498871349,-73.9915559401866,YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,178,"bars,tradamerican",4.0,2,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10038,40.709234,-74.006897,JZKGFeYrJvvjhXkwAdD8IQ,Open Kitchen,107,"coffee,mediterranean,burgers",3.5,2,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10013,40.7176279773311,-73.9963736857056,c1HgKFOT4Cc7TqWQD5mQBQ,Cheong Fun Cart,76,"foodstands,chinese,streetvendors",4.5,1,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10002,40.71725,-73.99254,agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,122,"chinese,hkcafe",4.5,1,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,Brooklyn,11201,40.700188,-73.99322,HcWm-9ZZu2_brnuRxN5Gpg,Tutt Cafe,226,"mideastern,sandwiches,coffee",4.0,1,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10012,40.7259952154677,-73.9944146834571,CXYKLf3DgDB4eQ8rrJdfQA,KITH Treats,234,"icecream,menscloth,accessories",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10012,40.7287707,-74.0008161,MbwsCB7echBlVwzfJ_9c9g,Old Tbilisi Garden,415,"modern_european,wine_bars,georgian",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,Brooklyn,11201,40.691356,-73.991905,Gh69oBruvlEieK1FEFkvWg,Queen Italian Restaurant,312,italian,4.0,3,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,0
NY,New York,10013,40.719598,-73.9948569,69x16O-YCkkbbxFiWCrEvQ,Randolph Beer NOLITA,290,"breakfast_brunch,gastropubs,beerbar",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.7222932869787,-73.9973933066564,pI9v4FgtiTa41xduePLtRw,Chefs Club Counter,160,"vegan,popuprestaurants",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10007,40.71513,-74.01031,0wsA6vaHKbIuCt9yUxc8Jg,Warren 77,182,"sportsbars,tradamerican",3.0,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10002,40.7178949956625,-73.9928582310677,Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,151,"thai,bars,beer_and_wine",4.0,2,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,Brooklyn,11201,40.702241,-73.995539,q11TljTQd33XCWlVoPyRqg,The Osprey,198,newamerican,4.0,2,5062947.0,6976637.0,0.7257002191743672,300,1,0,1,4
NY,New York,10012,40.7208633,-73.9950497,IxFTW7805MrWpbV4RbSFhw,Little Rascal,222,"mideastern,turkish,mediterranean",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.71433,-73.99804,CesS-E8Q3ztX6VnkXO6wBg,Chinese Tuxedo,269,"chinese,seafood,noodles",3.5,3,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10038,40.708363,-74.006006,ad7F8ebMU33i4cOHNff4mw,Jubilee Marketplace,213,"grocery,delis,healthmarkets",3.0,2,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10012,40.7267198,-74.0027459,myYOl6CDu1fieWKxXn-1Og,Little Prince,313,"french,bars,venues",4.0,3,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10004,40.7042967823792,-74.0129579731419,xwOhe0kIfB-ogOkxRcKtVg,Chipotle Mexican Grill,154,"mexican,hotdogs",3.0,1,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10013,40.715671,-74.007652,AiZhCGPJeLm8T1fvdYdbKQ,Pakistan Tea House,161,"tea,pakistani,halal",3.5,1,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.7194897,-74.0041143883606,qcMpRNrnS6gggYv28dgm_A,Belle Reve,161,"bars,newamerican,musicvenues",4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10003,40.726534,-73.9907736,IGHPLcSqPNnPuULrRwGq6A,Hello Always Tea,83,"bubbletea,coffee,cookingclasses",5.0,1,7134107.0,8764798.0,0.8139499621097942,182,1,1,1,4
NY,New York,10038,40.7104199,-74.0090122,0mmYkkRgOOs312AkGsfO4Q,Gong Cha,45,bubbletea,4.0,1,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10007,40.71516,-74.01107,zzzOOwSYzuTPvsafSCzDPw,Poke Green,68,"poke,salad,japanese",4.0,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10013,40.71487,-73.99758,8UlRXXPaSI383aiOiJQi5A,Famous Sichuan,399,"szechuan,hotpot",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.72828,-73.99914,2LRg0V0K1iG6JqIvCND5kg,Peculier Pub,399,"pubs,tradamerican",4.0,1,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.71819,-73.99777,SbevrHJ2M5Oc8_SHi79YQg,Caffe Napoli,629,italian,3.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10007,40.7150160527216,-74.0092840790749,HmdfmqoihabsEbGfslngrQ,Le Pain Quotidien,177,"breakfast_brunch,coffee,bakeries",3.0,2,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10012,40.72687,-74.00193,Re7S8onAwdMU8q2dDept3w,westbourne,132,"vegetarian,cafes",4.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10006,40.70638,-74.01553,CgLqQ_av9FHHvAiFv3ddxg,West Bank Gourmet,39,delis,4.0,1,339796.0,493656.0,0.688325473609153,24,1,0,0,4
NY,New York,10003,40.7279081084989,-73.9909284946934,ZhbHXqkEYNKLAbamW5peJQ,Narcissa,503,newamerican,3.5,3,7134107.0,8764798.0,0.8139499621097942,182,1,1,1,4
NY,New York,10038,40.70701,-74.00356,s41IdamLoN-q6SBVcj7jtg,Cobble & Co.,147,"newamerican,gastropubs,tradamerican",3.5,2,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10013,40.717859,-74.004299,1waj06LDfxQPCMRPJLossw,Billy's Bakery,215,"bakeries,coffee",3.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.7200024863923,-73.9990466250079,FZh1ZBFrb46tkRdZuMA7hQ,Troquet,162,french,4.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10002,40.7209790412755,-73.9910624415156,I1X2vkOkdjwTL2MiKjvovQ,The Hideout Chai Bar,87,cafes,4.5,1,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10004,40.70418,-74.01048,X0f9UYHoE4OxnuUq801vMg,The Upstairs at 66,14,"lounges,arcades,speakeasies",5.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10004,40.7023139,-74.0114968,BLOhJ35G077GpNCNrKgryw,Thunder Bun,61,"burgers,sandwiches,chickenshop",4.0,1,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10013,40.72528,-74.0074,8MwqN3ZZCzYVKwzYgcCZdg,Local & Vine,82,"wine_bars,tapas,cocktailbars",4.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.72244,-74.00482,ZeachlM-rimku3BD33oH3w,Jimmy,351,"lounges,newamerican,cocktailbars",3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10004,40.70332,-74.01065,u4nEt-zMNnDNoZib_XuSlw,OBAO,220,"thai,asianfusion,vietnamese",3.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10004,40.7046671846472,-74.0105490435282,gQ6DNeLNWQV-zwWyuFeBpg,No.1 Chinese Restaurant,157,chinese,3.0,2,811060.0,931468.0,0.8707330793972525,65,1,0,0,4
NY,New York,10282,40.715,-74.0158,Ei4UyR1_mMFwuunv8gRUWw,Atrio Wine Bar & Restaurant,86,"wine_bars,newamerican",3.5,3,1389188.0,1472965.0,0.943123563696354,9,1,0,0,4
NY,New York,10005,40.706293,-74.00703,yVJc_3K4yzvKPDnxJ_3TEg,Chopt Creative Salad Co.,185,"salad,vegetarian",3.0,2,1942152.0,2289217.0,0.8483913932143611,35,1,0,1,4
NY,New York,10002,40.71417,-73.9937,iKW9zBGWfE9CM6MfK0UtjA,Fong On,74,"gourmet,chinese,desserts",4.5,1,854172.0,2489499.0,0.3431099992408111,171,0,1,1,4
NY,New York,10013,40.71503,-73.99956,aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,126,"diners,breakfast_brunch,coffee",4.0,1,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10038,40.7096953,-74.0064982,WWHsb35bc_39qSIc1f-pGw,Red Mango,115,"icecream,juicebars",3.5,1,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10280,40.710402,-74.016469,1DzXjydlq8kKr7BAVC8hFA,Picasso Pizza,116,"pizza,italian",3.0,1,673987.0,921774.0,0.7311846504674682,9,1,0,0,4
NY,New York,10007,40.7151444,-74.0080027,aThptXSMEo3g2a1KAuu4jg,Dona Bella Pizza,188,pizza,3.0,1,2347778.0,2494873.0,0.9410410870613454,54,1,0,1,4
NY,New York,10038,40.70925,-74.0088,QY2VGbMfun6BCJCT6l_lcg,Friendly Gourmet Pizza,55,pizza,4.0,1,1114138.0,1767832.0,0.6302284379963707,112,1,0,0,4
NY,New York,10012,40.726621,-73.993545,s4_ruNWE136n8awcA9oBbA,The Smile,481,"newamerican,breakfast_brunch,wine_bars",3.5,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10012,40.72091,-73.99474,1s95hIhSQhLroVtp-4uOtw,Black Seed Bagels,692,"breakfast_brunch,bagels,sandwiches",3.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.71972,-74.00397,6emR8SU0UlcKI2o-0yO7Wg,Antique Garage Tribeca,95,"mediterranean,turkish",4.0,3,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10012,40.7245227745364,-74.0039196610451,isXJQkM2PbPwjKS-C2iLgg,About Coffee,66,coffee,4.5,1,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10012,40.72511,-74.00358,dskDbpvA0hI_7RjtoL6IKA,SUGARFISH by sushi nozawa,127,sushi,4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10014,40.72697,-74.00611,9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,147,"italian,desserts,salad",4.5,2,4651369.0,5751000.0,0.808793079464441,123,1,0,1,4
NY,New York,10012,40.72859,-74.002,tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,195,"italian,salad,cocktailbars",4.0,2,2848174.0,3558547.0,0.8003755465362689,241,1,0,1,4
NY,New York,10013,40.7174181193113,-73.997328132391,n1elkLPlnQX_PArLvuVVIg,Shanghai Heping Restaurant,393,"shanghainese,karaoke",3.0,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10013,40.716099,-73.997955,H89jrU17lNnguPaHbmzhAw,Amazing 66,277,cantonese,3.5,2,6715813.0,7343503.0,0.9145244442604572,268,1,1,0,4
NY,New York,10003,40.7272,-73.99228,hDj_0pbi4mFR5p1H1w6igw,Misirizzi,138,italian,4.5,2,7134107.0,8764798.0,0.8139499621097942,182,1,1,1,4
